Time@Axial Accel (Gs),Axial Accel (Gs)
327.774,1.39
327.776,1.29
327.779,1.29
327.781,1.29
327.784,1.29
327.786,1.48
327.789,1.39
327.791,1.29
327.794,1.39
327.796,1.29
327.799,1.29
327.801,1.29
327.804,1.58
327.806,1.29
327.809,1.39
327.811,1.39
327.814,1.48
327.816,1.29
327.819,1.39
327.821,1.29
327.824,1.29
327.826,1.39
327.829,1.39
327.831,1.48
327.834,1.39
327.836,1.29
327.839,1.29
327.841,1.29
327.844,1.29
327.846,1.29
327.849,1.29
327.851,1.29
327.854,1.29
327.856,1.39
327.859,1.2
327.861,1.29
327.864,1.29
327.866,1.29
327.869,1.29
327.871,1.29
327.874,1.29
327.876,1.39
327.879,1.29
327.881,1.29
327.884,1.29
327.886,1.29
327.889,1.29
327.891,1.29
327.894,1.39
327.896,1.29
327.899,1.29
327.901,1.29
327.904,1.29
327.906,1.29
327.909,1.29
327.911,1.29
327.914,1.29
327.916,1.29
327.919,1.29
327.921,1.29
327.924,1.29
327.926,1.29
327.929,1.39
327.931,1.29
327.934,1.2
327.936,1.29
327.939,1.29
327.941,1.29
327.944,1.29
327.946,1.29
327.949,1.2
327.951,1.29
327.954,1.29
327.956,1.29
327.959,1.2
327.961,1.29
327.964,1.29
327.966,1.2
327.969,1.39
327.971,1.2
327.974,1.29
327.976,1.29
327.979,1.29
327.981,1.29
327.984,1.29
327.986,1.29
327.989,1.11
327.991,1.29
327.994,1.29
327.996,1.29
327.999,1.2
328.001,1.11
328.004,1.29
328.006,1.29
328.009,1.2
328.011,1.2
328.014,1.29
328.016,1.29
328.019,1.29
328.021,1.29
328.024,1.29
328.026,1.2
328.029,1.29
328.031,1.2
328.034,1.29
328.036,1.11
328.039,1.29
328.041,1.11
328.044,1.2
328.046,1.29
328.049,1.29
328.051,1.29
328.054,1.2
328.056,1.29
328.059,1.29
328.061,1.2
328.064,1.2
328.066,1.29
328.069,1.2
328.071,1.2
328.074,1.2
328.076,1.11
328.079,1.2
328.081,1.29
328.084,1.29
328.086,1.2
328.089,1.2
328.091,1.2
328.094,1.29
328.096,1.2
328.099,1.29
328.101,1.11
328.104,1.29
328.106,1.29
328.109,1.29
328.111,1.29
328.114,1.2
328.116,1.11
328.119,1.2
328.121,1.29
328.124,1.29
328.126,1.2
328.129,1.2
328.131,1.2
328.134,1.11
328.136,1.2
328.139,1.11
328.141,1.11
328.144,1.2
328.146,1.2
328.149,1.11
328.151,1.11
328.154,1.2
328.156,1.11
328.159,1.2
328.161,1.29
328.164,1.2
328.166,1.11
328.169,1.11
328.171,1.11
328.174,1.11
328.176,1.29
328.179,1.11
328.181,1.11
328.184,1.11
328.186,1.11
328.189,1.11
328.191,1.11
328.194,1.11
328.196,1.2
328.199,1.11
328.201,1.11
328.204,1.11
328.206,1.11
328.209,1.01
328.211,1.11
328.214,1.11
328.216,1.11
328.219,1.2
328.221,1.11
328.224,1.11
328.226,1.11
328.229,1.11
328.231,1.11
328.234,1.11
328.236,1.2
328.239,1.11
328.241,1.11
328.244,1.2
328.246,1.11
328.249,1.29
328.251,1.01
328.254,1.11
328.256,1.11
328.259,1.11
328.261,1.11
328.264,1.11
328.266,1.11
328.269,1.01
328.271,1.01
328.274,1.11
328.276,1.11
328.279,1.11
328.281,1.11
328.284,1.01
328.286,1.2
328.289,1.11
328.291,1.11
328.294,1.2
328.296,1.01
328.299,1.11
328.301,0.92
328.304,1.01
328.306,1.11
328.309,1.01
328.311,1.01
328.314,1.11
328.316,1.11
328.319,1.11
328.321,1.01
328.324,1.11
328.326,1.11
328.329,1.01
328.331,1.11
328.334,0.92
328.336,1.11
328.339,1.11
328.341,1.01
328.344,1.11
328.346,1.2
328.349,1.01
328.351,1.11
328.354,1.2
328.356,1.11
328.359,1.11
328.361,1.11
328.364,1.11
328.366,1.11
328.369,1.01
328.371,1.01
328.374,1.11
328.376,1.11
328.379,1.11
328.381,1.11
328.384,0.92
328.386,1.11
328.389,1.01
328.391,0.92
328.394,1.11
328.396,1.01
328.399,1.11
328.401,1.11
328.404,1.01
328.406,1.11
328.409,1.01
328.411,1.01
328.414,1.11
328.416,1.01
328.419,1.11
328.421,1.11
328.424,1.11
328.426,1.11
328.429,1.11
328.431,1.11
328.434,1.11
328.436,0.92
328.439,0.92
328.441,1.11
328.444,1.11
328.446,1.01
328.449,1.11
328.451,1.11
328.454,1.01
328.456,1.11
328.459,1.01
328.461,1.11
328.464,1.2
328.466,0.92
328.469,1.01
328.471,1.01
328.474,1.01
328.476,1.11
328.479,1.01
328.481,1.11
328.484,1.2
328.486,1.11
328.489,1.11
328.491,0.92
328.494,1.01
328.496,1.11
328.499,1.11
328.501,1.11
328.504,1.11
328.506,1.11
328.509,1.01
328.511,1.11
328.514,1.2
328.516,1.01
328.519,1.11
328.521,1.01
328.524,1.01
328.526,1.01
328.529,1.01
328.531,1.01
328.534,1.11
328.536,1.11
328.539,1.01
328.541,1.01
328.544,1.01
328.546,0.92
328.549,1.01
328.551,0.92
328.554,1.11
328.556,1.01
328.559,1.01
328.561,1.01
328.564,0.92
328.566,1.11
328.569,0.92
328.571,1.01
328.574,1.11
328.576,1.01
328.579,1.11
328.581,1.01
328.584,0.92
328.586,1.01
328.589,0.92
328.591,1.29
328.594,1.01
328.596,1.01
328.599,1.11
328.601,1.01
328.604,1.01
328.606,1.11
328.609,1.11
328.611,0.92
328.614,1.11
328.616,0.92
328.619,1.01
328.621,1.01
328.624,1.01
328.626,1.01
328.629,1.11
328.631,1.01
328.634,1.01
328.636,0.92
328.639,1.11
328.641,1.01
328.644,1.11
328.646,1.01
328.649,1.01
328.651,1.01
328.654,1.11
328.656,1.01
328.659,1.01
328.661,1.01
328.664,1.2
328.666,1.11
328.669,1.01
328.671,1.01
328.674,1.11
328.676,1.01
328.679,1.01
328.681,1.11
328.684,1.11
328.686,1.11
328.689,1.11
328.691,1.11
328.694,1.11
328.696,1.11
328.699,1.01
328.701,1.01
328.704,1.11
328.706,1.11
328.709,1.11
328.711,1.11
328.714,1.01
328.716,1.11
328.719,1.11
328.721,1.11
328.724,1.01
328.726,1.11
328.729,1.11
328.731,1.11
328.734,1.11
328.736,1.01
328.739,1.01
328.741,1.11
328.744,1.11
328.746,1.11
328.749,1.11
328.751,1.11
328.754,1.2
328.756,1.01
328.759,1.11
328.761,1.11
328.764,1.01
328.766,1.11
328.769,1.2
328.771,1.11
328.774,0.92
328.776,1.11
328.779,1.01
328.781,1.11
328.784,1.11
328.786,1.11
328.789,1.11
328.791,1.01
328.794,1.2
328.796,1.11
328.799,1.01
328.801,0.92
328.804,1.11
328.806,1.11
328.809,1.11
328.811,1.11
328.814,1.11
328.816,1.11
328.819,1.2
328.821,1.11
328.824,1.01
328.826,1.11
328.829,1.11
328.831,1.01
328.834,1.2
328.836,1.11
328.839,1.2
328.841,1.2
328.844,1.11
328.846,1.11
328.849,1.11
328.851,1.11
328.854,1.01
328.856,1.11
328.859,1.01
328.861,1.11
328.864,1.01
328.866,1.01
328.869,1.01
328.871,1.01
328.874,1.01
328.876,1.11
328.879,1.11
328.881,1.2
328.884,0.92
328.886,1.11
328.889,1.01
328.891,1.11
328.894,1.01
328.896,1.2
328.899,1.11
328.901,1.01
328.904,1.11
328.906,1.2
328.909,1.11
328.911,1.11
328.914,1.01
328.916,1.01
328.919,0.92
328.921,0.92
328.924,1.01
328.926,1.2
328.929,1.01
328.931,1.11
328.934,1.11
328.936,1.11
328.939,1.11
328.941,1.01
328.944,1.11
328.946,1.11
328.949,1.01
328.951,1.11
328.954,1.01
328.956,1.01
328.959,1.01
328.961,1.01
328.964,1.11
328.966,1.11
328.969,1.01
328.971,1.01
328.974,1.01
328.976,1.11
328.979,1.11
328.981,1.01
328.984,1.11
328.986,1.01
328.989,0.92
328.991,1.11
328.994,1.11
328.996,1.11
328.999,1.01
329.001,1.01
329.004,1.01
329.006,0.92
329.009,0.92
329.011,1.11
329.014,1.01
329.016,1.01
329.019,1.11
329.021,1.01
329.024,1.11
329.026,1.11
329.029,1.01
329.031,0.92
329.034,1.01
329.036,1.11
329.039,1.01
329.041,1.11
329.044,1.2
329.046,0.92
329.049,1.11
329.051,1.2
329.054,1.11
329.056,0.92
329.059,1.01
329.061,1.11
329.064,1.11
329.066,1.11
329.069,1.01
329.071,1.11
329.074,1.01
329.076,1.11
329.079,1.11
329.081,1.01
329.084,1.11
329.086,1.01
329.089,1.01
329.091,1.01
329.094,1.01
329.096,1.11
329.099,1.01
329.101,1.01
329.104,1.11
329.106,1.01
329.109,1.11
329.111,1.2
329.114,1.01
329.116,1.01
329.119,1.11
329.121,1.11
329.124,1.11
329.126,1.01
329.129,1.01
329.131,1.11
329.134,1.11
329.136,1.01
329.139,1.11
329.141,1.11
329.144,1.11
329.146,1.11
329.149,1.01
329.151,1.11
329.154,1.11
329.156,1.11
329.159,1.2
329.161,1.11
329.164,1.11
329.166,1.11
329.169,1.11
329.171,1.2
329.174,1.01
329.176,1.11
329.179,1.11
329.181,1.01
329.184,1.11
329.186,1.11
329.189,1.11
329.191,1.11
329.194,1.11
329.196,1.11
329.199,1.11
329.201,1.11
329.204,1.11
329.206,1.01
329.209,1.11
329.211,1.01
329.214,1.11
329.216,1.11
329.219,1.11
329.221,1.01
329.224,1.11
329.226,1.11
329.229,1.11
329.231,1.11
329.234,1.01
329.236,1.11
329.239,1.11
329.241,1.11
329.244,1.11
329.246,1.01
329.249,1.01
329.251,1.11
329.254,1.11
329.256,1.01
329.259,1.01
329.261,1.11
329.264,1.11
329.266,1.01
329.269,1.11
329.271,1.2
329.274,1.11
329.276,1.29
329.279,1.2
329.281,1.2
329.284,1.11
329.286,1.11
329.289,1.11
329.291,1.2
329.294,1.2
329.296,1.2
329.299,1.11
329.301,1.11
329.304,1.11
329.306,1.11
329.309,1.01
329.311,1.2
329.314,1.11
329.316,1.11
329.319,1.11
329.321,1.2
329.324,1.11
329.326,1.11
329.329,1.11
329.331,1.2
329.334,1.11
329.336,1.2
329.339,1.29
329.341,1.2
329.344,1.11
329.346,1.11
329.349,1.29
329.351,1.11
329.354,1.11
329.356,1.11
329.359,1.29
329.361,1.11
329.364,1.11
329.366,1.11
329.369,1.11
329.371,1.2
329.374,1.2
329.376,1.11
329.379,1.29
329.381,1.2
329.384,1.2
329.386,1.29
329.389,1.11
329.391,1.2
329.394,1.2
329.396,1.11
329.399,1.11
329.401,1.2
329.404,1.2
329.406,1.11
329.409,1.11
329.411,1.11
329.414,1.11
329.416,1.2
329.419,1.11
329.421,1.11
329.424,1.11
329.426,1.2
329.429,1.11
329.431,1.11
329.434,1.2
329.436,1.29
329.439,1.2
329.441,1.29
329.444,1.29
329.446,1.01
329.449,1.11
329.451,1.11
329.454,1.2
329.456,1.11
329.459,1.29
329.461,1.2
329.464,1.29
329.466,1.29
329.469,1.29
329.471,1.29
329.474,1.29
329.476,1.29
329.479,1.29
329.481,1.2
329.484,1.29
329.486,1.29
329.489,1.29
329.491,1.2
329.494,1.29
329.496,1.2
329.499,1.29
329.501,1.29
329.504,1.2
329.506,1.29
329.509,1.29
329.511,1.39
329.514,1.29
329.516,1.29
329.519,1.29
329.521,1.2
329.524,1.29
329.526,1.29
329.529,1.2
329.531,1.29
329.534,1.29
329.536,1.29
329.539,1.29
329.541,1.29
329.544,1.29
329.546,1.2
329.549,1.29
329.551,1.29
329.554,1.29
329.556,1.29
329.559,1.39
329.561,1.29
329.564,1.29
329.566,1.29
329.569,1.39
329.571,1.29
329.574,1.29
329.576,1.29
329.579,1.39
329.581,1.29
329.584,1.29
329.586,1.29
329.589,1.29
329.591,1.29
329.594,1.39
329.596,1.29
329.599,1.29
329.601,1.29
329.604,1.29
329.606,1.29
329.609,1.29
329.611,1.29
329.614,1.2
329.616,1.39
329.619,1.29
329.621,1.29
329.624,1.29
329.626,1.29
329.629,1.2
329.631,1.29
329.634,1.29
329.636,1.48
329.639,1.29
329.641,1.29
329.644,1.29
329.646,1.29
329.649,1.29
329.651,1.39
329.654,1.29
329.656,1.29
329.659,1.2
329.661,1.39
329.664,1.29
329.666,1.39
329.669,1.29
329.671,1.29
329.674,1.29
329.676,1.39
329.679,1.29
329.681,1.39
329.684,1.29
329.686,1.39
329.689,1.48
329.691,1.29
329.694,1.48
329.696,1.29
329.699,1.39
329.701,1.29
329.704,1.29
329.706,1.29
329.709,1.29
329.711,1.39
329.714,1.29
329.716,1.39
329.719,1.39
329.721,1.2
329.724,1.29
329.726,1.39
329.729,1.39
329.731,1.29
329.734,1.39
329.736,1.2
329.739,1.29
329.741,1.39
329.744,1.29
329.746,1.2
329.749,1.29
329.751,1.39
329.754,1.39
329.756,1.29
329.759,1.39
329.761,1.29
329.764,1.29
329.766,1.39
329.769,1.39
329.771,1.29
329.774,1.48
329.776,1.29
329.779,1.29
329.781,1.39
329.784,1.2
329.786,1.29
329.789,1.48
329.791,1.29
329.794,1.39
329.796,1.29
329.799,1.29
329.801,1.39
329.804,1.39
329.806,1.29
329.809,1.29
329.811,1.29
329.814,1.48
329.816,1.29
329.819,1.29
329.821,1.29
329.824,1.29
329.826,1.2
329.829,1.29
329.831,1.29
329.834,1.39
329.836,1.39
329.839,1.29
329.841,1.39
329.844,1.29
329.846,1.48
329.849,1.29
329.851,1.39
329.854,1.39
329.856,1.48
329.859,1.29
329.861,1.29
329.864,1.39
329.866,1.29
329.869,1.29
329.871,1.29
329.874,1.29
329.876,1.29
329.879,1.29
329.881,1.39
329.884,1.29
329.886,1.39
329.889,1.29
329.891,1.39
329.894,1.29
329.896,1.29
329.899,1.29
329.901,1.29
329.904,1.29
329.906,1.29
329.909,1.29
329.911,1.29
329.914,1.29
329.916,1.11
329.919,1.29
329.921,1.29
329.924,1.29
329.926,1.29
329.929,1.29
329.931,1.29
329.934,1.29
329.936,1.29
329.939,1.29
329.941,1.29
329.944,1.29
329.946,1.29
329.949,1.29
329.951,1.29
329.954,1.2
329.956,1.29
329.959,1.29
329.961,1.29
329.964,1.29
329.966,1.39
329.969,1.48
329.971,1.29
329.974,1.29
329.976,1.29
329.979,1.29
329.981,1.29
329.984,1.29
329.986,1.29
329.989,1.29
329.991,1.29
329.994,1.2
329.996,1.29
329.999,1.29
330.001,1.39
330.004,1.29
330.006,1.29
330.009,1.29
330.011,1.29
330.014,1.29
330.016,1.29
330.019,1.29
330.021,1.29
330.024,1.29
330.026,1.39
330.029,1.2
330.031,1.29
330.034,1.29
330.036,1.2
330.039,1.29
330.041,1.29
330.044,1.29
330.046,1.29
330.049,1.29
330.051,1.39
330.054,1.29
330.056,1.29
330.059,1.29
330.061,1.29
330.064,1.29
330.066,1.29
330.069,1.29
330.071,1.2
330.074,1.29
330.076,1.39
330.079,1.29
330.081,1.29
330.084,1.29
330.086,1.2
330.089,1.29
330.091,1.29
330.094,1.2
330.096,1.29
330.099,1.11
330.101,1.29
330.104,1.2
330.106,1.29
330.109,1.11
330.111,1.2
330.114,1.29
330.116,1.2
330.119,1.39
330.121,1.39
330.124,1.2
330.126,1.2
330.129,1.29
330.131,1.2
330.134,1.29
330.136,1.29
330.139,1.29
330.141,1.11
330.144,1.2
330.146,1.2
330.149,1.29
330.151,1.2
330.154,1.2
330.156,1.29
330.159,1.2
330.161,1.29
330.164,1.29
330.166,1.29
330.169,1.29
330.171,1.29
330.174,1.29
330.176,1.29
330.179,1.2
330.181,1.29
330.184,1.2
330.186,1.11
330.189,1.39
330.191,1.11
330.194,1.29
330.196,1.2
330.199,1.2
330.201,1.29
330.204,1.11
330.206,1.2
330.209,1.29
330.211,1.2
330.214,1.2
330.216,1.29
330.219,1.11
330.221,1.11
330.224,1.29
330.226,1.11
330.229,1.2
330.231,1.2
330.234,1.2
330.236,1.2
330.239,1.11
330.241,1.11
330.244,1.2
330.246,1.29
330.249,1.11
330.251,1.11
330.254,1.2
330.256,1.2
330.259,1.11
330.261,1.2
330.264,1.11
330.266,1.11
330.269,1.29
330.271,1.11
330.274,1.2
330.276,1.11
330.279,1.11
330.281,1.11
330.284,1.11
330.286,1.2
330.289,1.2
330.291,1.11
330.294,1.2
330.296,1.29
330.299,1.2
330.301,1.11
330.304,1.11
330.306,1.2
330.309,1.11
330.311,1.11
330.314,1.11
330.316,1.11
330.319,1.11
330.321,1.11
330.324,1.11
330.326,1.29
330.329,1.2
330.331,1.2
330.334,1.11
330.336,1.2
330.339,1.11
330.341,1.11
330.344,1.2
330.346,1.11
330.349,1.01
330.351,1.11
330.354,1.2
330.356,1.2
330.359,1.2
330.361,1.11
330.364,1.11
330.366,1.11
330.369,1.11
330.371,1.11
330.374,1.2
330.376,1.11
330.379,1.29
330.381,1.11
330.384,1.11
330.386,1.2
330.389,1.2
330.391,1.2
330.394,1.11
330.396,1.11
330.399,1.11
330.401,1.11
330.404,1.2
330.406,1.11
330.409,1.11
330.411,1.11
330.414,1.11
330.416,1.29
330.419,1.2
330.421,1.11
330.424,1.11
330.426,1.11
330.429,1.2
330.431,1.2
330.434,1.11
330.436,1.2
330.439,1.11
330.441,1.11
330.444,1.11
330.446,1.2
330.449,1.01
330.451,1.11
330.454,1.11
330.456,1.11
330.459,1.11
330.461,1.2
330.464,1.11
330.466,1.2
330.469,1.11
330.471,1.11
330.474,1.11
330.476,1.11
330.479,1.2
330.481,1.11
330.484,1.2
330.486,1.2
330.489,1.11
330.491,1.11
330.494,1.11
330.496,1.11
330.499,1.11
330.501,1.11
330.504,1.11
330.506,1.2
330.509,1.11
330.511,1.11
330.514,1.01
330.516,1.01
330.519,1.11
330.521,1.11
330.524,1.11
330.526,1.11
330.529,1.2
330.531,1.11
330.534,1.11
330.536,1.11
330.539,1.2
330.541,1.11
330.544,1.11
330.546,1.11
330.549,1.11
330.551,1.11
330.554,1.2
330.556,1.11
330.559,1.01
330.561,1.11
330.564,1.11
330.566,1.2
330.569,1.11
330.571,1.11
330.574,1.11
330.576,1.11
330.579,1.11
330.581,1.01
330.584,1.11
330.586,1.11
330.589,1.11
330.591,1.11
330.594,1.11
330.596,1.11
330.599,1.01
330.601,1.11
330.604,1.11
330.606,1.11
330.609,1.11
330.611,1.11
330.614,1.01
330.616,1.11
330.619,1.01
330.621,1.01
330.624,1.11
330.626,1.11
330.629,1.11
330.631,1.11
330.634,1.2
330.636,1.2
330.639,1.01
330.641,1.11
330.644,1.11
330.646,1.11
330.649,1.11
330.651,1.11
330.654,1.11
330.656,1.11
330.659,1.11
330.661,1.11
330.664,1.11
330.666,1.11
330.669,1.11
330.671,1.11
330.674,1.11
330.676,1.11
330.679,1.2
330.681,1.11
330.684,1.11
330.686,1.11
330.689,1.2
330.691,1.11
330.694,1.11
330.696,1.11
330.699,1.11
330.701,1.11
330.704,1.01
330.706,1.11
330.709,1.11
330.711,1.11
330.714,1.11
330.716,1.11
330.719,1.11
330.721,1.11
330.724,1.11
330.726,1.11
330.729,1.11
330.731,1.11
330.734,1.01
330.736,1.11
330.739,1.01
330.741,1.11
330.744,1.01
330.746,1.2
330.749,1.11
330.751,1.11
330.754,1.11
330.756,1.01
330.759,1.11
330.761,1.11
330.764,1.11
330.766,1.11
330.769,1.11
330.771,1.01
330.774,1.11
330.776,1.11
330.779,1.01
330.781,1.11
330.784,1.01
330.786,1.11
330.789,1.11
330.791,1.11
330.794,1.11
330.796,1.11
330.799,1.11
330.801,1.11
330.804,1.2
330.806,1.11
330.809,1.11
330.811,1.11
330.814,1.11
330.816,1.11
330.819,1.11
330.821,1.01
330.824,1.11
330.826,1.01
330.829,1.11
330.831,1.01
330.834,1.2
330.836,1.01
330.839,1.11
330.841,1.11
330.844,1.11
330.846,1.2
330.849,1.2
330.851,1.11
330.854,1.2
330.856,1.11
330.859,1.11
330.861,1.2
330.864,1.11
330.866,1.01
330.869,1.01
330.871,1.11
330.874,1.2
330.876,1.11
330.879,1.2
330.881,1.11
330.884,1.2
330.886,1.11
330.889,1.11
330.891,1.11
330.894,1.11
330.896,1.11
330.899,1.2
330.901,1.11
330.904,1.11
330.906,1.11
330.909,1.2
330.911,1.11
330.914,1.11
330.916,1.11
330.919,1.11
330.921,1.11
330.924,1.11
330.926,1.11
330.929,1.11
330.931,1.11
330.934,1.11
330.936,1.11
330.939,1.01
330.941,1.11
330.944,1.2
330.946,1.11
330.949,1.11
330.951,1.11
330.954,1.01
330.956,1.01
330.959,1.11
330.961,1.01
330.964,1.11
330.966,1.11
330.969,1.11
330.971,1.11
330.974,1.2
330.976,1.11
330.979,1.2
330.981,1.2
330.984,1.11
330.986,1.2
330.989,1.11
330.991,1.11
330.994,1.11
330.996,1.11
330.999,1.11
331.001,1.11
331.004,1.01
331.006,1.2
331.009,1.2
331.011,1.11
331.014,1.11
331.016,1.11
331.019,1.11
331.021,1.2
331.024,1.11
331.026,1.11
331.029,1.11
331.031,1.11
331.034,1.01
331.036,1.11
331.039,1.2
331.041,1.11
331.044,1.2
331.046,1.2
331.049,1.2
331.051,1.11
331.054,1.11
331.056,1.11
331.059,1.11
331.061,1.11
331.064,1.2
331.066,1.11
331.069,1.2
331.071,1.11
331.074,1.2
331.076,1.29
331.079,1.11
331.081,1.2
331.084,1.2
331.086,1.11
331.089,1.11
331.091,1.2
331.094,1.2
331.096,1.2
331.099,1.11
331.101,1.01
331.104,1.11
331.106,1.29
331.109,1.2
331.111,1.11
331.114,1.11
331.116,1.11
331.119,1.2
331.121,1.2
331.124,1.11
331.126,1.11
331.129,1.11
331.131,1.11
331.134,1.11
331.136,1.11
331.139,1.2
331.141,1.29
331.144,1.2
331.146,1.11
331.149,1.2
331.151,1.11
331.154,1.2
331.156,1.2
331.159,1.11
331.161,1.2
331.164,1.11
331.166,1.11
331.169,1.11
331.171,1.11
331.174,1.2
331.176,1.11
331.179,1.2
331.181,1.11
331.184,1.11
331.186,1.11
331.189,1.29
331.191,1.29
331.194,1.2
331.196,1.2
331.199,1.11
331.201,1.11
331.204,1.11
331.206,1.2
331.209,1.29
331.211,1.2
331.214,1.2
331.216,1.11
331.219,1.2
331.221,1.11
331.224,1.29
331.226,1.11
331.229,1.11
331.231,1.29
331.234,1.11
331.236,1.2
331.239,1.2
331.241,1.2
331.244,1.11
331.246,1.2
331.249,1.11
331.251,1.11
331.254,1.11
331.256,1.29
331.259,1.11
331.261,1.2
331.264,1.11
331.266,1.2
331.269,1.2
331.271,1.11
331.274,1.2
331.276,1.11
331.279,1.29
331.281,1.11
331.284,1.2
331.286,1.2
331.289,1.11
331.291,1.2
331.294,1.29
331.296,1.11
331.299,1.11
331.301,1.2
331.304,1.2
331.306,1.11
331.309,1.11
331.311,1.11
331.314,1.11
331.316,1.11
331.319,1.11
331.321,1.11
331.324,1.11
331.326,1.2
331.329,1.11
331.331,1.11
331.334,1.11
331.336,1.11
331.339,1.11
331.341,1.11
331.344,1.11
331.346,1.11
331.349,1.2
331.351,1.11
331.354,1.11
331.356,1.11
331.359,1.11
331.361,1.11
331.364,1.29
331.366,1.11
331.369,1.11
331.371,1.11
331.374,1.11
331.376,1.01
331.379,1.2
331.381,1.11
331.384,1.29
331.386,1.2
331.389,1.11
331.391,1.11
331.394,1.2
331.396,1.2
331.399,1.2
331.401,1.2
331.404,1.2
331.406,1.11
331.409,1.2
331.411,1.11
331.414,1.11
331.416,1.11
331.419,1.2
331.421,1.29
331.424,1.2
331.426,1.11
331.429,1.11
331.431,1.11
331.434,1.11
331.436,1.2
331.439,1.2
331.441,1.11
331.444,1.29
331.446,1.2
331.449,1.11
331.451,1.11
331.454,1.29
331.456,1.29
331.459,1.2
331.461,1.29
331.464,1.29
331.466,1.2
331.469,1.29
331.471,1.29
331.474,1.29
331.476,1.29
331.479,1.2
331.481,1.2
331.484,1.2
331.486,1.11
331.489,1.29
331.491,1.29
331.494,1.29
331.496,1.29
331.499,1.2
331.501,1.29
331.504,1.29
331.506,1.2
331.509,1.11
331.511,1.29
331.514,1.29
331.516,1.29
331.519,1.29
331.521,1.11
331.524,1.29
331.526,1.29
331.529,1.29
331.531,1.29
331.534,1.2
331.536,1.2
331.539,1.2
331.541,1.2
331.544,1.11
331.546,1.29
331.549,1.11
331.551,1.2
331.554,1.2
331.556,1.2
331.559,1.2
331.561,1.2
331.564,1.2
331.566,1.2
331.569,1.29
331.571,1.29
331.574,1.11
331.576,1.11
331.579,1.11
331.581,1.2
331.584,1.2
331.586,1.2
331.589,1.2
331.591,1.2
331.594,1.2
331.596,1.2
331.599,1.11
331.601,1.29
331.604,1.11
331.606,1.2
331.609,1.29
331.611,1.2
331.614,1.2
331.616,1.29
331.619,1.11
331.621,1.2
331.624,1.29
331.626,1.11
331.629,1.29
331.631,1.11
331.634,1.2
331.636,1.11
331.639,1.29
331.641,1.2
331.644,1.29
331.646,1.2
331.649,1.29
331.651,1.2
331.654,1.29
331.656,1.2
331.659,1.2
331.661,1.11
331.664,1.29
331.666,1.2
331.669,1.29
331.671,1.29
331.674,1.11
331.676,1.11
331.679,1.11
331.681,1.11
331.684,1.29
331.686,1.29
331.689,1.2
331.691,1.29
331.694,1.2
331.696,1.11
331.699,1.29
331.701,1.29
331.704,1.2
331.706,1.2
331.709,1.29
331.711,1.29
331.714,1.29
331.716,1.29
331.719,1.29
331.721,1.2
331.724,1.2
331.726,1.11
331.729,1.2
331.731,1.29
331.734,1.11
331.736,1.29
331.739,1.2
331.741,1.29
331.744,1.29
331.746,1.2
331.749,1.29
331.751,1.2
331.754,1.29
331.756,1.29
331.759,1.29
331.761,1.11
331.764,1.2
331.766,1.11
331.769,1.29
331.771,1.2
331.774,1.2
331.776,1.29
331.779,1.29
331.781,1.11
331.784,1.2
331.786,1.2
331.789,1.2
331.791,1.2
331.794,1.2
331.796,1.29
331.799,1.29
331.801,1.2
331.804,1.11
331.806,1.29
331.809,1.29
331.811,1.29
331.814,1.11
331.816,1.29
331.819,1.2
331.821,1.2
331.824,1.29
331.826,1.29
331.829,1.29
331.831,1.29
331.834,1.2
331.836,1.29
331.839,1.11
331.841,1.29
331.844,1.2
331.846,1.11
331.849,1.29
331.851,1.2
331.854,1.2
331.856,1.29
331.859,1.29
331.861,1.29
331.864,1.2
331.866,1.29
331.869,1.29
331.871,1.2
331.874,1.29
331.876,1.2
331.879,1.29
331.881,1.2
331.884,1.29
331.886,1.11
331.889,1.29
331.891,1.29
331.894,1.2
331.896,1.29
331.899,1.11
331.901,1.29
331.904,1.29
331.906,1.2
331.909,1.29
331.911,1.29
331.914,1.2
331.916,1.2
331.919,1.11
331.921,1.11
331.924,1.11
331.926,1.29
331.929,1.29
331.931,1.29
331.934,1.29
331.936,1.2
331.939,1.29
331.941,1.29
331.944,1.29
331.946,1.29
331.949,1.29
331.951,1.11
331.954,1.29
331.956,1.2
331.959,1.29
331.961,1.29
331.964,1.2
331.966,1.29
331.969,1.29
331.971,1.29
331.974,1.29
331.976,1.2
331.979,1.2
331.981,1.29
331.984,1.29
331.986,1.29
331.989,1.29
331.991,1.2
331.994,1.2
331.996,1.2
331.999,1.29
332.001,1.29
332.004,1.29
332.006,1.2
332.009,1.29
332.011,1.29
332.014,1.2
332.016,1.2
332.019,1.29
332.021,1.29
332.024,1.2
332.026,1.39
332.029,1.29
332.031,1.2
332.034,1.11
332.036,1.29
332.039,1.29
332.041,1.29
332.044,1.29
332.046,1.11
332.049,1.29
332.051,1.29
332.054,1.29
332.056,1.29
332.059,1.29
332.061,1.29
332.064,1.29
332.066,1.29
332.069,1.2
332.071,1.29
332.074,1.2
332.076,1.29
332.079,1.29
332.081,1.2
332.084,1.29
332.086,1.29
332.089,1.2
332.091,1.2
332.094,1.29
332.096,1.29
332.099,1.2
332.101,1.2
332.104,1.2
332.106,1.29
332.109,1.29
332.111,1.29
332.114,1.2
332.116,1.2
332.119,1.29
332.121,1.29
332.124,1.29
332.126,1.2
332.129,1.29
332.131,1.29
332.134,1.2
332.136,1.2
